TransactionID,Date,AccountID,AccountName,TransactionType,Amount,Currency,ExchangeRate,Balance,Merchant,MerchantPhone,MerchantEmail,Category,Subcategory,Country,City,PostalCode,CardNumber,Email,Phone,IsFraud,Notes,Amount_Base
TX101626,2024-06-26,AC5396,rahul SHARMA,Credit,19360.0,AED,20.3975,1076148.24,Myntra,9583986371.0,myntra@biz.com,Education,Books,Canada,Mumbai,232,XXXX-XXXX-XXXX-4303,rahul.sharma@yahoo.com,7610815486.0,No,nan,394895.6
TX101264,2024-01-09,AC9931,Maya Bose,Credit,40.58,INR,1.0,595527.29,Zomato,8837446453.0,zomato@biz.com,Health,Pharmacy,India,Chennai,459136,XXXX-XXXX-7108,maya.bose@gmail.com,1607397480.0,No,monthly subscription -- verify contact support,40.58
TX105341,2023-10-02,AC7508,neha BOSE,Debit,55.33,GBP,103.2544,2773849.83,Localmart,7044371394.0,localmart@biz.com,Automotive,Fuel,India,Pune,386342,XXXX-XXXX-3945,neha.bose@gmail.com,1799950915.0,No,nan,5713.07
TX105054,2024-07-31,AC5026,Sana Singh,Debit,7.69,USD,79.2324,2626336.58,Starbucks,3913113314.0,starbucks@biz.com,Automotive,Repair,USA,Bengaluru,386239,XXXX-XXXX-9498,sana.singh@hotmailcom,3294187404.0,No,suspected fraud,609.3
TX100877,2023-12-31,AC9813,Maya Gupta,Refund,43.32,AED,18.0634,490313.63,Bigbasket,183866645.0,bigbasket@biz.com,Dining,FastFood,Canada,Pune,220451,XXXX-XXXX-XXXX-2382,maya.gupta@hotmail.com,-7360299163.0,No,nan,782.51
TX105330,2025-03-14,AC6027,Raj Gupta,Debit,17.35,INR,1.0,2773629.83,Electroworld,3887609295.0,electroworld@biz.com,Travel,Taxi,UAE,Noida,757823,XXXX-XXXX-7901,raj.gupta@yahoo.com,8943534044.0,No,promo applied,17.35
TX105851,2025-08-02,AC6922,Ritu Khan,Debit,18.84,USD,80.3722,2913908.73,Reliance,9886232528.0,reliance@biz.com,Electronics,Mobile,UAE,Chennai,163385,XXXX-XXXX-2343,ritu.khan@example.com,6386935373.0,No,monthly subscription,1514.21
TX103976,2025-04-14,AC1441,Karan Das,Credit,60.79,INR,1.0,2122326.17,Flipkart,1035996058.0,flipkart@biz.com,Electronics,Laptop,India,Gurugram,141961,XXXX-XXXX-6383,karan.das@gmail.com,7044608092.0,No,repeat purchase,60.79
TX103478,2025-07-15,AC8617,Priya Patel,Refund,132.2,AED,18.6648,1865603.23,Autozone,8282249210.0,autozone@biz.com,Entertainment,Concert,Canada,Jaipur,553204,4.52379E+15,nan,6505713510.0,No,cashback credited,2467.49
TX100013,2025-01-01,AC1090,rahul MEHTA,Debit,3.33,USD,82.6834,9556.25,Swiggy,8104134474.0,swiggy@biz.com,Travel,Flight,USA,Gurugram,963073,XXXX-XXXX-XXXX-9824,rahul.mehta@gmail.com,8369448529.0,No,cashback credited,275.34
TX100481,2025-09-09,AC7904,Raj Nair,Debit,10.52,USD,82.4523,260084.06,Myntra,-7276562088.0,myntra@biz.com,Electronics,Mobile,UAE,Pune,201703,4.40667E+15,raj.nair@yahoo.com,1179409772.0,No,cashback credited,867.4
TX105977,2024-09-24,AC6145,Priya Khan,Credit,69.94,INR,1.0,2935602.55,Paytm Mall,7725198158.0,paytmmall@biz.com,Education,Books,India,Hyderabad,915819,XXXX-XXXX-XXXX-2369,priya.khan@example.com,3197810634.0,No,monthly subscription,69.94
TX105072,2023-09-30,AC8973,Karan Reddy,Credit,68.82,USD,79.6187,2650147.56,Autozone,-5850834531.0,autozone@biz.com,Groceries,Supermarket,UK,Hyderabad,915819,nan,karan.reddy@yahoo.com,-5216420436.0,No,monthly subscription,5479.36
TX105370,2025-02-27,AC9519,Vikram Bose,Credit,7.46,GBP,102.8426,2774540.31,Flipkart,4807261177.0,flipkart@biz.com,Dining,Cafe,USA,Mumbai,200061,nan,vikram.bose@yahoo.com,1254184600.0,No,nan,767.21
TX103217,2025-09-09,AC5423,Sam Nair,Debit,17.65,INR,1.0,1713914.66,Paytm Mall,7503092249.0,paytmmall@biz.com,Groceries,Specialty,Australia,Mumbai,971365,XXXX-XXXX-XXXX-1965,sam.nair@hotmail.com,8220828966.0,No,manual adjustment,17.65
TX104264,2024-01-12,AC6400,Arjun Roy,Debit,30.82,GBP,103.8748,2254457.92,Zomato,3069094145.0,zomato@biz.com,Health,Pharmacy,USA,Kolkata,772442,XXXX-XXXX-8645,arjun.roy@hotmail.com,4343924695.0,No,manual adjustment,3201.42
TX102424,2024-11-17,AC1012,Uma Reddy,Credit,5.27,INR,1.0,1412439.8,Swiggy,7525993573.0,swiggy@biz.com,Entertainment,Concert,UK,Mumbai,793747,4.27177E+15,uma.reddy@example.com,6699134344.0,No,nan,5.27
TX102552,2025-06-29,AC5829,Anita Mehta,Debit,312.67,INR,1.0,1557716.46,Walmart,-2831906288.0,walmart@biz.com,Entertainment,Streaming,Australia,Jaipur,766709,XXXX-XXXX-7710,anita.mehta@yahoo.com,7810380657.0,No,repeat purchase,312.67
TX101287,2024-11-15,AC9595,Arjun Reddy,Refund,60.92,GBP,90.0082,635005.25,Autozone,-6889888193.0,autozone@biz.com,Automotive,Fuel,UAE,Bengaluru,434501,nan,arjun.reddy@yahoo.com,7823012353.0,No,repeat purchase,5483.3
TX105554,2024-11-11,AC4153,Karan Bose,Credit,30.68,USD,79.3078,2867835.57,Paytm Mall,9118451288.0,paytmmall@biz.com,Automotive,Fuel,Australia,Hyderabad,899149,XXXX-XXXX-6648,karan.bose@hotmail.com,4476551776.0,No,promo applied,2433.16
TX100857,2024-04-02,AC6628,Dev Ptel,Debit,58.31,INR,1.0,489617.02,Autozone,4512671410.0,autozone@biz.com,Clothing,Men,UK,Pune,500873,4.31267E+15,dev.ptel@example.com,641216525.0,No,nan,58.31
TX102551,2025-01-31,AC3375,Amit Chopra,Refund,3.47,USD,81.4191,1557560.13,Reliance,9439284917.0,reliance@biz.com,Utilities,Water,Australia,Jaipur,113903,XXXX-XXXX-XXXX-2573,amit.chopra@hotmail.com,361051267.0,No,repeat purchase,282.52
TX103129,2024-05-11,AC8863,Uma Nair,Debit,20.21,USD,82.628,1676470.96,Flipkart,-6654253102.0,flipkart@biz.com,Groceries,Specialty,Australia,Mumbai,887282,XXXX-XXXX-XXXX-9686,uma.nair@gmail.com,-691988998.0,No,repeat purchase,1669.91
TX100046,2025-04-10,AC6454,Maya Nair,Refund,19.05,USD,75.6596,143750.96,Amazon,7562452206.0,amazon@biz.com,Travel,Taxi,Canada,Mumbai,385486,XXXX-XXXX-XXXX-6389,maya.nair@hotmail.com,9568913.0,No,repeat purchase,1441.32
TX102918,2025-05-12,AC8484,Suresh Patel,Debit,37.25,INR,1.0,1640167.91,Swiggy,-9883775602.0,swiggy@biz.com,Automotive,Repair,UK,Mumbai,237544,4.36187E+15,suresh.patel@hotmail.com,544561948.0,No,repeat purchase,37.25
TX105286,2025-05-06,AC9450,Lina Desai,Debit,7.69,GBP,90.3632,2764577.01,Localmart,2188884940.0,localmart@biz.com,Utilities,Water,UK,Kolkata,474885,XXXX-XXXX-1178,lina.desai@yahoo.com,4519173258.0,No,manual adjustment,694.89
TX102314,2025-04-10,AC5447,Ritu Chopra,Credit,73.63,INR,1.0,1272739.54,Walmart,9894039900.0,walmart@biz.com,Utilities,Water,UAE,Mumbai,932684,XXXX-XXXX-XXXX-1337,ritu.chopra@example.com,5008643582.0,No,repeat purchase,73.63
TX105765,2024-08-15,AC4847,Karan Kumar,Credit,22.59,GBP,99.2881,2902305.98,Paytm Mall,-3156661361.0,paytmmall@biz.com,Health,Clinic,Australia,Jaipur,358333,XXXX-XXXX-9588,karan.kumar@hotmail.com,7713222069.0,No,chargeback requested,2242.92
TX102385,2025-05-08,AC9305,Uma Gupta,Debit,13.33,AED,20.782,1288456.32,Starbucks,3913113314.0,starbucks@biz.com,Travel,Taxi,India,Kolkata,917650,XXXX-XXXX-XXXX-6789,nan,-8902368573.0,No,manual adjustment,277.02
TX100899,2025-06-18,AC8684,Sam Das,Debit,12.42,INR,1.0,529075.08,Bigbasket,1900204911.0,bigbasket@biz.com,Electronics,Laptop,UK,Gurugram,521887,XXXX-XXXX-6005,sam.das@hotmail.com,-1484516053.0,No,chargeback requested,12.42
TX101022,2025-08-08,AC5060,Priya Joshi,Debit,32.16,USD,73.9649,541428.82,Swiggy,5908454778.0,swiggy@biz.com,Groceries,Specialty,India,Chennai,586544,nan,priya.joshi@example.com,1094424622.0,No,repeat purchase,2378.71
TX100232,2024-07-23,AC6973,Dev Mehta,Debit,34.98,GBP,97.5605,0.0,Amazon,7478860241.0,amazon@biz.com,Utilities,Electricity,USA,Kolkata,512729,XXXX-XXXX-XXXX-2865,dev.mehta@yahoo.com,4778403175.0,No,promo applied,3412.67
TX100941,2025-07-16,AC5868,Amit Mehta,Debit,94.34,USD,82.7636,530120.59,Walmart,2120393553.0,walmart@biz.com,Health,Pharmacy,India,Jaipur,220213,XXXX-XXXX-8621,amit.mehta@example.com,7386381491.0,No,monthly subscription,7807.92
TX105639,2025-03-31,AC5344,Amit Patel,Credit,43.73,AED,19.0955,2873455.1,Electroworld,4978007543.0,electroworld@biz.com,Clothing,Men,UK,Kolkata,976502,XXXX-XXXX-XXXX-6507,amit.patel@yahoo.com,5080761040.0,No,chargeback requested,835.05
TX105722,2024-03-30,AC4848,Raj Gupta,Debit,13.19,GBP,101.6221,2901607.63,Reliance,8644592582.0,reliance@biz.com,Utilities,Water,India,Pune,623872,4.16434E+15,raj.gupta@yahoo.com,7509971887.0,No,suspected fraud,1340.4
TX105891,2023-10-19,AC5310,Uma Bose,Credit,78.15,USD,81.4002,2922409.16,Reliance,6381948606.0,reliance@biz.com,Clothing,Men,UK,Jaipur,132986,XXXX-XXXX-7645,uma.bose@hotmail.com,139114064.0,No,monthly subscription,6361.43
TX105086,2024-07-05,AC8143,Neha Roy,Debit,32.45,AED,20.7136,2653287.64,Electroworld,4689164046.0,electroworld@biz.com,Utilities,Water,India,Kolkata,518602,XXXX-XXXX-XXXX-7336,neha.roy@hotmail.com,-7460885980.0,No,chargeback requested,672.16
TX103237,2025-08-28,AC2216,Lina Patel,Debit,7.35,USD,79.0988,1714213.36,Flipkart,9060435208.0,flipkart@biz.com,Clothing,Men,UK,Jaipur,922,XXXX-XXXX-XXXX-6406,lina.patel@gmail.com,-3853645164.0,No,cashback credited,581.38
TX105462,2024-09-07,AC7871,Neha Kumar,Debit,122.51,AED,19.85,2825217.37,Myntra,4807851195.0,myntra@biz.com,Education,Books,Australia,Mumbai,771192,XXXX-XXXX-5839,nan,6807949309.0,No,suspected fraud,2431.82
TX105080,2023-12-14,AC7016,Dev Roy,Debit,10.05,GBP,90.7557,2652907.38,Localmart,6704566127.0,localmart@biz.com,Travel,Taxi,Australia,Kolkata,341165,XXXX-XXXX-1452,dev.roy@yahoo.com,2617709047.0,No,nan,912.09
TX104614,2024-09-23,AC8472,Arjun Kumar,Debit,35.41,USD,75.1381,2466344.12,Amazon,9266232769.0,amazon@biz.com,Electronics,Accessory,Australia,Chennai,221,XXXX-XXXX-6242,nan,6355314082.0,No,promo applied,2660.64
TX104185,2025-06-29,AC8369,Ritu Nair,Debit,50.98,USD,81.8256,2237081.6,Reliance,9613032258.0,reliance@biz.com,Electronics,Accessory,UK,Chennai,108175,XXXX-XXXX-4463,ritu.nair@hotmail.com,4760163350.0,No,cashback credited,4171.47
TX101809,2023-09-27,AC9947,Karan Kumar,Debit,96.94,AED,20.5963,1131220.4,Flipkart,-1032017255.0,flipkart@biz.com,Automotive,Repair,Australia,Chennai,533131,XXXX-XXXX-9778,karan.kumar@yahoo.com,3745967674.0,No,promo applied,1996.61
TX104410,2024-11-07,AC2408,Amit Patel,Debit,14.85,GBP,98.7078,2428680.93,Amazon,1577572323.0,amazon@biz.com,Electronics,Laptop,Canada,Chennai,614330,XXXX-XXXX-1448,amit.patel@example.com,6406480059.0,No,nan,1465.81
TX102221,2023-12-21,AC7427,Raj Chopra,Debit,15.23,INR,1.0,1269628.6,Walmart,9681991651.0,walmart@biz.com,Automotive,Repair,UK,Kolkata,709150,XXXX-XXXX-3990,raj.chopra@hotmail.com,8015166731.0,No,promo applied,15.23
TX101165,2024-10-20,AC8232,Amit Kumar,Debit,618.75,GBP,97.0054,557928.43,Swiggy,6074693347.0,swiggy@biz.com,Entertainment,Concert,UK,Hyderabad,988092,XXXX-XXXX-2683,amit.kumar@hotmail.com,5451141423.0,No,cashback credited,60022.09
TX100204,2024-08-08,AC1291,Sana Das,Debit,6.34,AED,20.3977,164009.44,Swiggy,9375101818.0,swiggy@biz.com,Automotive,Repair,UK,Chennai,215280,XXXX-XXXX-2724,sana.das@yahoo.com,853976135.0,No,nan,129.32
TX104965,2025-04-20,AC6233,Isha Gupta,Debit,24.96,USD,77.2119,2607549.03,Walmart,3993269274.0,walmart@biz.com,Entertainment,Movies,UK,Mumbai,557679,XXXX-XXXX-9734,isha.gupta@yahoo.com,9383171275.0,No,nan,1927.21
TX100906,2024-06-28,AC5859,Maya Singh,Debit,6.48,USD,78.4826,529195.14,Paytm Mall,7961693514.0,paytmmall@biz.com,Automotive,Fuel,USA,Bengaluru,313942,XXXX-XXXX-XXXX-1475,maya.singh@gmail.com,2092266914.0,No,cashback credited,508.57
TX103689,2025-08-24,AC1494,Neha Bose,Debit,27.6,USD,74.434,1936663.85,Walmart,6106009096.0,walmart@biz.com,Education,Books,USA,Chennai,488618,XXXX-XXXX-XXXX-2450,neha.bose@example.com,5357104399.0,No,monthly subscription,2054.38
TX103225,2024-03-05,AC4295,Vikram Reddy,Credit,10.12,USD,72.9813,1714158.88,Bigbasket,323250652.0,bigbasket@biz.com,Travel,Hotel,Australia,Gurugram,485511,XXXX-XXXX-8346,vikram.reddy@yahoo.com,-2983814598.0,No,nan,738.57
TX105373,2023-10-31,AC7805,anita REDDY,Debit,30.53,AED,18.1231,0.0,Zomato,961963993.0,zomato@biz.com,Automotive,Fuel,UAE,Bengaluru,402424,XXXX-XXXX-1132,anita.reddy@yahoo.com,2783545185.0,No,promo applied,553.3
TX103509,2024-01-24,AC3986,Asha Kmar,Credit,17460.0,USD,77.3388,1880080.75,Electroworld,6028962435.0,electroworld@biz.com,Dining,Restaurant,USA,Pune,337718,XXXX-XXXX-XXXX-9718,asha.kmar@gmail.com,5894130779.0,No,cashback credited,1350335.45
TX101162,2025-08-07,AC4895,Amit Gupt,Credit,6.25,GBP,98.9697,557560.27,Amazon,9266232769.0,amazon@biz.com,Education,Books,Canada,Gurugram,160563,XXXX-XXXX-8095,amit.gupt@hotmail.com,9400354638.0,No,promo applied,618.56
TX104678,2025-02-11,AC1541,Dev Roy,Credit,93.1,AED,21.5513,2473390.57,Walmart,9515266074.0,walmart@biz.com,Dining,Restaurant,USA,Hyderabad,709875,XXXX-XXXX-5625,dev.roy@hotmail.com,7868414830.0,No,monthly subscription,2006.43
TX102729,2024-12-31,AC8387,Anita Das,Debit,18.5,INR,1.0,1604359.09,Shopeasy,9150633421.0,shopeasy@biz.com,Utilities,Internet,USA,Jaipur,216367,XXXX-XXXX-6022,anita.das@hotmail.com,3852037231.0,No,cashback credited,18.5
TX101600,2025-03-15,AC7200,Ritu Chopra,Credit,26.59,USD,76.2738,1008788.33,Myntra,-9440491813.0,myntra@biz.com,Electronics,Laptop,Australia,Mumbai,813438,XXXX-XXXX-4950,ritu.chopra@yahoo.com,2032318322.0,No,monthly subscription,2028.12
TX103037,2024-11-07,AC9358,Karan Bose,Debit,40.63,USD,79.0584,1652263.52,Walmart,9577812231.0,walmart@biz.com,Automotive,Fuel,India,Gurugram,307,nan,karan.bose@example.com,2231218181.0,No,repeat purchase,3212.14
TX100086,2025-04-02,AC4044,Arjun Roy,Credit,99.33,GBP,107.6567,144816.36,Myntra,5083506325.0,myntra@biz.com,Clothing,Women,Australia,Hyderabad,436921,XXXX-XXXX-XXXX-2748,arjun.roy@example.com,8062400397.0,No,promo applied,10693.54
TX101869,2024-03-30,AC5142,Lina Joshi,Credit,20.23,USD,76.0159,1150849.59,Flipkart,6699009169.0,flipkart@biz.com,Dining,Restaurant,Canada,Jaipur,194133,XXXX-XXXX-XXXX-4071,lina.joshi@yahoo.com,-8433905787.0,No,cashback credited,1537.8
TX104044,2024-03-14,AC9082,Sana Bose,Credit,101.38,INR,1.0,2230646.92,Electroworld,-5551527546.0,electroworld@biz.com,Entertainment,Streaming,Canada,Jaipur,210588,XXXX-XXXX-7889,sana.bose@hotmail.com,4920169398.0,No,repeat purchase,101.38
TX102207,2025-09-03,AC2979,rohit KHAN,Refund,50.74,AED,20.4043,1269234.33,Amazon,9266232769.0,amazon@biz.com,Automotive,Repair,UAE,Bengaluru,626555,XXXX-XXXX-XXXX-1687,rohit.khan@gmail.com,2720125421.0,No,manual adjustment,1035.31
TX103046,2024-11-02,AC6772,Maya Joshi,Debit,133.07,AED,20.9784,1652472.92,Myntra,9185057393.0,myntra@biz.com,Clothing,Women,USA,Jaipur,337726,XXXX-XXXX-5033,maya.joshi@hotmail.com,-8070949915.0,No,monthly subscription,2791.6
TX101963,2024-07-29,AC3871,Dev Iyer,Credit,71.83,INR,1.0,1170300.71,Starbucks,-177473641.0,starbucks@biz.com,Automotive,Repair,USA,Kolkata,956950,XXXX-XXXX-XXXX-9335,dev.iyer@hotmail.com,2528038189.0,No,nan,71.83
TX100621,2024-11-23,AC2190,Amit Chopra,Credit,58.31,AED,19.0731,281141.13,Shopeasy,7540744899.0,shopeasy@biz.com,Automotive,Repair,India,Kolkata,775465,XXXX-XXXX-4531,amit.chopra@hotmail.com,1893891200.0,No,promo applied,1112.15
TX104516,2024-05-17,AC4933,Rohit Sharma,Debit,20.07,GBP,105.0375,2463634.78,Electroworld,6278141044.0,electroworld@biz.com,Dining,FastFood,Australia,Jaipur,516,XXXX-XXXX-5948,rohit.sharma@example.com,7897579411.0,No,chargeback requested,2108.1
TX100639,2025-07-27,AC2991,Lina Iyer,Debit,7.0,INR,1.0,281780.16,Zomato,3130660750.0,zomato@biz.com,Travel,Taxi,India,Noida,484218,nan,lina.iyer@gmail.com,-5757895320.0,No,promo applied,7.0
TX105363,2025-03-22,AC7142,Maya Kumar,Refund,10.88,GBP,108.808,2774308.98,Bigbasket,4834792782.0,bigbasket@biz.com,Automotive,Fuel,UK,Jaipur,880938,XXXX-XXXX-1493,maya.kumar@example.com,1149380591.0,No,cashback credited,1183.83
TX100364,2024-06-19,AC1068,Vikram Sharma,Credit,75.81,AED,18.0368,189068.17,Localmart,8001757680.0,localmart@biz.com,Education,Course,Australia,Delhi,775795,4.16596E+15,vikram.sharma@yahoo.com,5421203279.0,No,monthly subscription,1367.37
TX103980,2025-04-15,AC8920,Uma Gupta,Credit,169880.0,INR,1.0,2207388.24,Starbucks,334594198.0,starbucks@biz.com,Education,Books,UAE,Kolkata,951019,XXXX-XXXX-4984,uma.gupta@example.com,4885938806.0,Yes,nan,169880.0
TX105799,2025-05-12,AC3848,Sana Reddy,Refund,15.19,INR,1.0,2903949.43,Autozone,5641874845.0,autozone@biz.com,Entertainment,Concert,Australia,Mumbai,793747,XXXX-XXXX-XXXX-4711,sana.reddy@gmail.com,7985521152.0,No,promo applied,15.19
TX105756,2024-05-25,AC1221,Suresh Reddy,Credit,65.66,GBP,103.4742,2902175.9,Myntra,5205985152.0,myntra@biz.com,Health,Pharmacy,India,Jaipur,882014,XXXX-XXXX-1559,suresh.reddy@gmail.com,534725601.0,No,repeat purchase,6794.12
TX101292,2024-09-14,AC7583,Sam Sharma,Credit,32.88,AED,18.7421,964843.74,Amazon,-1969881275.0,amazon@biz.com,Clothing,Women,India,Delhi,645661,XXXX-XXXX-XXXX-1315,sam.sharma@hotmail.com,4444685175.0,No,cashback credited,616.24
TX103975,2025-08-31,AC4921,Lina Sharma,Debit,41.67,INR,1.0,2122295.78,Myntra,4807851195.0,myntra@biz.com,Travel,Hotel,Australia,Bengaluru,597449,XXXX-XXXX-XXXX-4600,lina.sharma@gmail.com,-8421885323.0,No,suspected fraud,41.67
TX103154,2023-12-26,AC2103,Ritu Nair,Credit,9.52,INR,1.0,1705826.75,Localmart,190440424.0,localmart@biz.com,Electronics,Mobile,India,Bengaluru,212882,XXXX-XXXX-XXXX-2845,ritu.nair@yahoo.com,-8327455300.0,No,chargeback requested,9.52
TX104191,2025-08-14,AC1698,Rohit Mehta,Debit,45.43,INR,1.0,2237440.82,Zomato,9808807153.0,zomato@biz.com,Entertainment,Concert,USA,Delhi,771091,XXXX-XXXX-2697,rohit.mehta@hotmail.com,6604091708.0,No,manual adjustment,45.43
TX104922,2025-05-20,AC3365,Rahul Gupta,Debit,67.01,INR,1.0,2583126.75,Autozone,-3238790253.0,autozone@biz.com,Entertainment,Streaming,Australia,Delhi,531646,XXXX-XXXX-7331,rahul.gupta@gmail.com,1023450885.0,No,promo applied,67.01
TX105397,2025-01-06,AC2167,Dev Sharma,Debit,79.81,INR,1.0,2775282.75,Bigbasket,6602602948.0,bigbasket@biz.com,Clothing,Women,Australia,Noida,912939,XXXX-XXXX-6915,dev.sharma@yahoo.com,1553908857.0,No,promo applied,79.81
TX104928,2025-07-06,AC6350,Vikram Sharma,Refund,7.04,INR,1.0,2592355.67,Flipkart,8779922222.0,flipkart@biz.com,Entertainment,Concert,Canada,Noida,681437,XXXX-XXXX-XXXX-4693,vikram.sharma@example.com,-3222095118.0,No,repeat purchase,7.04
TX100999,2025-01-10,AC8111,Arjun Joshi,Refund,65.83,USD,77.6143,540521.28,Paytm Mall,2759276721.0,paytmmall@biz.com,Health,Pharmacy,UK,Jaipur,544364,XXXX-XXXX-4721,arjun.joshi@example.com,529826167.0,No,repeat purchase,5109.35
TX103172,2024-06-30,AC6505,Maya Singh,Debit,6.82,INR,1.0,1706028.8,Zomato,4103518555.0,zomato@biz.com,Health,Clinic,Canada,Noida,623839,XXXX-XXXX-9207,maya.singh@example.com,-1668159422.0,No,promo applied,6.82
TX101036,2024-08-18,AC2754,Rahul Gupta,Debit,7.61,AED,21.4311,542080.45,Walmart,-915875104.0,walmart@biz.com,Automotive,Fuel,Canada,Bengaluru,500886,XXXX-XXXX-9208,rahul.gupta@hotmail.com,-1398515406.0,No,cashback credited,163.09
TX105429,2023-11-11,AC3556,Ritu Kumar,Debit,3.94,USD,76.7545,2775690.9,Autozone,1856170186.0,autozone@biz.com,Education,Course,USA,Pune,794926,XXXX-XXXX-XXXX-1598,ritu.kumar@gmail.com,5506671727.0,No,monthly subscription,302.41
TX101653,2024-02-26,AC7865,Maya Kumar,Refund,21.68,USD,81.885,1077174.64,Flipkart,6699009169.0,flipkart@biz.com,Education,Course,Canada,Delhi,533,4.91351E+15,maya.kumar@hotmail.com,2277113928.0,No,manual adjustment,1775.27
TX105453,2023-11-02,AC3653,Rohit Desai,Credit,8.76,INR,1.0,2824924.13,Reliance,-8513177432.0,reliance@biz.com,Entertainment,Streaming,Canada,Bengaluru,784277,XXXX-XXXX-XXXX-4706,rohit.desai@example.com,2670966107.0,No,cashback credited,8.76
TX102802,2024-02-07,AC2024,Maya Joshi,Credit,50.39,USD,77.1638,1624645.15,Myntra,4807851195.0,myntra@biz.com,Electronics,Mobile,UK,Jaipur,205726,XXXX-XXXX-XXXX-1363,maya.joshi@example.com,4122112592.0,No,repeat purchase,3888.28
TX104237,2024-11-11,AC6199,Rahul Reddy,Credit,21830.0,USD,74.0615,2249441.13,Swiggy,9218165460.0,swiggy@biz.com,Clothing,Men,USA,Hyderabad,915819,XXXX-XXXX-9452,rahul.reddy@example.com,8918355792.0,Yes,cashback credited,1616762.54
TX102694,2024-07-01,AC2747,Lina Bose,Debit,49.43,INR,1.0,1602667.56,Swiggy,-3010512930.0,swiggy@biz.com,Utilities,Water,Australia,Mumbai,793747,XXXX-XXXX-3580,lina.bose@example.com,5652439600.0,No,nan,49.43
TX101336,2025-02-16,AC1218,Raj Kumar,Debit,15860.0,GBP,99.4152,973783.77,Shopeasy,7026498757.0,shopeasy@biz.com,Health,Pharmacy,USA,Pune,153621,XXXX-XXXX-9112,raj.kumar@hotmail.com,5698697200.0,No,chargeback requested,1576725.07
TX100995,2023-11-30,AC9899,Asha Desai,Debit,23.63,INR,1.0,540301.12,Autozone,5834150089.0,autozone@biz.com,Health,Clinic,Canada,Kolkata,149731,XXXX-XXXX-3067,asha.desai@example.com,1390672882.0,No,suspected fraud,23.63
TX100220,2024-02-28,AC3747,Isha Iyer,Debit,532.5,AED,21.5673,166343.97,Shopeasy,-324309333.0,shopeasy@biz.com,Entertainment,Concert,USA,Hyderabad,513029,XXXX-XXXX-XXXX-9320,isha.iyergmail.com,2079260157.0,No,monthly subscription,11484.59
TX102401,2024-09-26,AC2295,Uma Reddy,Credit,40.94,INR,1.0,1288692.43,Shopeasy,-7833335183.0,shopeasy@biz.com,Education,Course,USA,Bengaluru,761021,XXXX-XXXX-XXXX-3574,uma.reddy@hotmail.com,1033140595.0,No,repeat purchase,40.94
TX104904,2025-07-28,AC2205,Rohit Joshi,Credit,71.77,USD,82.0124,2582695.42,Amazon,3207742396.0,amazon@biz.com,Electronics,Mobile,UAE,Mumbai,703220,4.13596E+15,rohit.joshi@example.com,8545285438.0,No,repeat purchase,5886.03
TX101056,2023-12-14,AC4042,Arjun Reddy,Credit,32.12,USD,80.6439,542776.99,Localmart,1407724684.0,localmart@biz.com,Utilities,Electricity,UK,Jaipur,401835,XXXX-XXXX-XXXX-1433,arjun.reddy@gmail.com,9771700311.0,No,nan,2590.28
TX104223,2025-05-16,AC3944,Arjun Kumar,Credit,136.21,USD,80.6372,2238165.2,Flipkart,1660994989.0,flipkart@biz.com,Travel,Hotel,USA,Gurugram,645211,XXXX-XXXX-XXXX-9101,arjun.kumar@example.com,1225457903.0,No,monthly subscription,10983.59
TX103821,2024-01-22,AC4404,Karan Reddy,Refund,45.75,AED,18.2593,2118463.21,Localmart,-9921202862.0,localmart@biz.com,Health,Pharmacy,Canada,Kolkata,419066,nan,karan.reddy@hotmail.com,4686349025.0,No,repeat purchase,835.36
TX102007,2024-10-08,AC4443,Neha Kumar,Debit,12.42,INR,1.0,1198074.98,Paytm Mall,7725198158.0,paytmmall@biz.com,Dining,Restaurant,USA,Jaipur,741533,4.83763E+15,neha.kumar@gmail.com,3937468238.0,No,promo applied,12.42
TX102165,2024-05-28,AC9316,Sana Desai,Credit,9.8,USD,79.7238,1214746.27,Swiggy,8023919634.0,swiggy@biz.com,Education,Books,India,Mumbai,580459,XXXX-XXXX-XXXX-2207,sana.desai@example.com,9312958129.0,No,manual adjustment,781.29
